id_vendedor;nome_vendedor;categorias_atendidas;qtde_distinta_produtos;media_preco;qtde_disponivel_estoque;total_valor_estoque_usd;reputacao;status_vendedor;total_transacoes;vendas_estimativa
594381907;CREANDO_RECUERDOS;1;1;10,2;500;5099,4;5_green;gold;302;3080,3999999999996
594429315;SABORESYCRISTALES;1;1;126,0;50;6299,94;5_green;platinum;15890;2002140,0
600047161;VR EDITORASSA;1;1;24,84;1;24,84;5_green;platinum;1181;29336,04
600753536;CUBO24ARG;1;1;86,49;1;86,49;5_green;silver;847;73257,03
605159855;NOVOAUTOSOCANONIMANOVOAUTO;1;1;38208,0;1;38208,0;;;0;0,0
605292711;SWEET DREAMS20;1;2;33,489999999999995;2;66,97999999999999;5_green;silver;375;12558,749999999998
606659105;TBNATURAL;2;1;18,24;2;36,48;5_green;platinum;3241;59115,84
607316193;RCTECNO10;3;3;14,606666666666667;52;165,64;5_green;platinum;17256;252052,64
608499733;MASA1861315;1;1;70,8;1;70,8;;;0;0,0
608846165;MERCADOLIBRE ELECTRONICA_AR;12;58;368,3713333333333;12560;3521482,88;5_green;platinum;1073710;395523984,31333333
608885756;MERCADOLIBRE SUPERMERCADO_AR;2;12;26,16416666666667;19500;407168,17;5_green;platinum;1050359;27481767,93583334
608887919;MERCADOLIBRE MODA_AR;1;9;67,32666666666665;1803;137493,41999999998;5_green;platinum;694138;46733997,746666655
609371981;KETOANDCO;1;1;18,9;5000;94494,6;5_green;platinum;14612;276166,8
609563389;HERRAMIENTASEINHELLCOMAR;1;1;68,04;1;68,04;5_green;platinum;6628;450969,12000000005
610743463;FARMACITY_OFICIAL;2;4;9,382499999999999;1004;6428,14;5_green;platinum;736820;6913213,6499999985
611679555;PLANETASUBLIMECOMAR;1;2;22,009999999999998;250;6284,34;5_green;platinum;9437;207708,37
612663149;DESTAPALAOLLA;1;1;66,12;1;66,12;5_green;platinum;24258;1603938,9600000002
613715716;EVAMARINA 29031974;1;1;0,0;1;0,0;;;0;0,0
614713036;CATALOGO_ONLINE;1;1;13,19;1;13,19;5_green;silver;156;2057,64
615832265;CUJA4103679;1;1;1080,0;1;1080,0;;;0;0,0
618573073;CRG TECH;2;2;31,189999999999998;1000;31188,0;5_green;platinum;7222;225254,18
619951028;HOMETECSOLUTIONS;1;1;237,6;50;11880,0;5_green;gold;700;166320,0
620084608;ANVELSSRL;1;1;62,4;1;62,4;5_green;silver;752;46924,799999999996
620365001;REGALOSAR_OK;1;1;12,48;1;12,48;5_green;platinum;10107;126135,36
621067700;JALEID;1;3;0,0;3;0,0;5_green;;29;0,0
621229920;MARSTECHCOM.AR;3;20;56,13000000000001;317;20904,61;5_green;platinum;57103;3205191,3900000006
621313668;DOGGO PIZARRAS;2;3;32,483333333333334;30000;974448,0;5_green;platinum;37231;1209386,9833333334
621489486;OFERTOOLS FERRETERÍA-ONLINE;1;1;71,41;1;71,41;5_green;platinum;2821;201447,61
621973884;BWAYPROFESSIONAL;2;1;118,18;300;35453,82;5_green;platinum;13434;1587630,12
622361775;DAMINCRISTIANTORREJN;1;1;0,0;1;0,0;;;0;0,0
623515539;AVENTURAS GATUNAS;1;1;9,89;250;2473,24;5_green;platinum;8525;84312,25
624255223;JORGELINAS2020;1;1;78,0;1;78,0;;;1;78,0
624387982;TIENDA_RUMA;1;1;38,71;50;1935,48;5_green;platinum;6929;268221,59
624471446;HEFONLINE;1;1;11,77;50;588,6;5_green;platinum;11417;134378,09
624995712;EDUARDOADRIANALBERGO;2;1;14,34;2;28,68;5_green;silver;356;5105,04
625940567;STORAGE COMPAT.;1;5;78,24600000000001;54;2746,34;5_green;platinum;25236;1974616,0560000003
626689137;TIENDA.GREENOLIVE;1;1;0,85;1;0,85;5_green;;4472;3801,2
627257989;NICOLASSIGIFREDO;1;1;59,76;1;59,76;;;0;0,0
627804648;CEL TEK;1;1;18,79;1;18,79;5_green;platinum;36171;679653,09
628691206;RED INMO;1;2;159,0;2;318,0;;;0;0,0
628983051;JD ARG;2;3;46,48;550;25566,42;5_green;platinum;39366;1829731,68
631265906;EKKONSA;1;1;124,8;1;124,8;5_green;silver;304;37939,2
631330230;JOEL_MDS;1;1;6,0;50;300,0;;;0;0,0
631596181;UMACAR SRL;1;2;78,0;2;156,0;;;0;0,0
631615065;RODOLFOREBATTINI;1;1;57,6;1;57,6;;;1;57,6
632195233;SAVASTEJKOCAROLINA202203040114;1;1;91,74;1;91,74;5_green;;33;3027,4199999999996
632244225;PUNTOINFINITO SRL;2;2;91,54499999999999;101;2520,96;5_green;gold;2931;268318,39499999996
632348045;CLAXXEM;1;1;159,6;50;7979,94;5_green;platinum;7804;1245518,4
634864291;COMA7105590;1;1;0,0;1;0,0;;;0;0,0
637259340;POSITIVA.ARG;1;1;20,73;100;2072,7;5_green;platinum;120141;2490522,93
637515310;DILOCONGLOBOSAR;1;2;24,244999999999997;1000;24247,620000000003;5_green;platinum;7962;193038,68999999997
637615111;TIENDA CAF;1;2;21,06;200;4211,76;5_green;platinum;22443;472649,57999999996
637694645;TIENDACICLISMO.COM.AR;1;1;46,93;1;46,93;5_green;platinum;6469;303590,17
638528199;MULTI.HOGAR;1;1;586,8;50;29339,94;5_green;platinum;20726;12162016,799999999
639179122;PAPELERASANTOSPALOMAR;1;1;7,56;1;7,56;5_green;platinum;8361;63209,159999999996
639815149;FREEMUSIC ARGENTINA;1;5;100,554;352;8791,67;5_green;platinum;5620;565113,48
642185779;BASTO OFICIAL;1;1;33,48;500;16740,0;5_green;platinum;6570;219963,59999999998
645385835;DIGICOM ELECTRONICA-SRL;1;1;298,8;1;298,8;5_green;platinum;811;242326,80000000002
646202465;TRESSA ARGENTINA;1;1;83,47;1;83,47;5_green;platinum;1838;153417,86
648139389;EMBLEMAS-ARGENTINOS;1;1;15,68;1;15,68;5_green;platinum;12409;194573,12
649028990;PISANI MIGUEL;1;1;0,0;1;0,0;5_green;;13;0,0
649031271;ONCEIMPORTADORA;1;1;7,98;500;3989,43;5_green;platinum;11636;92855,28
649631594;ADZ_;1;3;44,51;1001;59579,4;5_green;platinum;13178;586552,78
650449279;EVATO SPORT;1;1;179,38;1;179,38;5_green;platinum;5925;1062826,5
651439677;FEDERICOALEJANDROAECHEVARRI;1;2;0,0;2;0,0;5_green;;28;0,0
651540435;ARAQUINA ONLINE;1;5;43,728;2100;89922,12;5_green;platinum;120355;5262883,44
652366401;ADIDASARGENTINASAADIDASARG;2;47;102,47500000000001;25003;2349384,0;5_green;platinum;664726;68117796,85000001
652785165;PROPIEDADES.COM.UY;1;2;294,0;2;588,0;;;0;0,0
653704789;MARQUINA PROPIEDADES;1;2;262,5;2;525,0;;;0;0,0
654199210;VML ONLINE;1;1;14,49;500;7246,08;5_green;platinum;118728;1720368,72
655783675;TURCOR;1;2;104,85;2;209,7;5_green;platinum;6866;719900,1
655811749;FASHION_LOBAR;1;1;6,6;1;6,6;5_green;;180;1188,0
656317421;DISTRIBUIDORACASACARIM;1;2;3,5599999999999996;350;1432,32;5_green;platinum;38544;137216,63999999998
656425775;TUESPACIOARG;1;1;18,0;1;18,0;5_green;gold;295;5310,0
656437074;CREACIONESMLALE;1;1;42,0;1;42,0;5_green;silver;301;12642,0
656506095;HEALYGABRIEL;1;1;120,0;1;120,0;;;0;0,0
656908736;BUENOSAIRES SPORT;1;1;34,19;1;34,19;5_green;platinum;15088;515858,72
657706830;VIOLETAGARCIAIVOR;1;1;13,33;1;13,33;;;0;0,0
658113021;FERRETERIAVF;1;1;19,16;1;19,16;5_green;gold;1307;25042,12
658145612;BACR286245;1;1;39,12;1;39,12;5_green;silver;164;6415,679999999999
661018288;GMCCOM;1;1;5,99;1;5,99;5_green;platinum;35274;211291,26
661074524;RODRIGOCARLOSALBORNOZ;1;1;19,44;500;9718,2;5_green;gold;1597;31045,68
661235987;BENSIMON_FRAGANCIAS;1;1;46,91;100;4690,98;5_green;platinum;12357;579666,87
661447175;GEFR2638904;1;1;78,0;1;78,0;;;0;0,0
661519401;BABYKROKUS;1;1;34,2;500;17099,43;5_green;platinum;27395;936909,0000000001
661921638;MORENOMARIANODAMIAN;1;1;0,0;1;0,0;;;0;0,0
662525218;FLINKER SHOP;3;5;6,202;1250;7277,1900000000005;5_green;platinum;59431;368591,062
662542148;HERRERAPABLONAHUEL;1;1;48,0;1;48,0;;;0;0,0
662574924;SEBA MATOS;1;2;194,4;2;388,8;;;0;0,0
662932610;SUPLEMENTONLINE.COM;2;1;42,98;400;17191,2;5_green;platinum;7456;320458,88
663446450;NICOLEYAELKIBUDI;1;1;34,16;50;1707,78;5_green;platinum;9423;321889,68
664012880;MULTIVERSO LIBROS;1;1;17,4;1;17,4;5_green;gold;855;14876,999999999998
664232942;JUAN CARLOSRODRIGUEZ.......;1;1;0,0;1;0,0;5_green;;10;0,0
664473583;HIDROLIT OFICIAL;1;1;231,0;250;57750,0;5_green;platinum;52940;12229140,0
665180775;XENTRIX_OK;3;3;23,0;3;69,0;5_green;platinum;13936;320528,0
665363035;HECTORALBERGANTI;1;1;0,0;1;0,0;;;0;0,0
665448982;TIENDA-OFICIAL-3;2;25;1090,3161538461538;173;116985,81999999999;5_green;platinum;24608;26830499,913846154
666092077;STEELBITOK;1;3;90,73;3;272,19;5_green;platinum;4847;439768,31
666301244;PIONERASDEMAR;1;1;1,2;1;1,2;;;0;0,0
666532425;GAVIOTAS2;1;1;48,0;1;48,0;;;0;0,0
666749750;PCREGISTRADAOK;3;7;194,9157142857143;1153;69260,79;5_green;platinum;120334;23454987,562857144
667099747;MIKRA_TIENDAONLINE;1;4;14,4575;1750;23558,4;5_green;platinum;54956;794526,37
667165946;GXTRONICS;1;2;8,305;2;16,61;5_green;platinum;22432;186297,75999999998
667263172;WARRIORS DEPORTES;1;1;19,08;1;19,08;5_green;platinum;10155;193757,4
667284156;VALDI ASOCIADOS;1;2;435,0;2;870,0;;;0;0,0
667779188;AZSASAZSAS;1;1;132,0;1;132,0;5_green;platinum;5276;696432,0
669111771;LODLOLO;1;1;167,4;1;167,4;5_green;;49;8202,6
670667302;WATCHSMARTARGENTINA;2;6;65,1375;902;43157,56;5_green;platinum;11578;754161,975
670919611;BIGTOOLSARG;1;5;70,94;701;46426,04;5_green;platinum;32655;2316545,6999999997
672052798;JBL QUANTUM;1;1;270,0;1;270,0;5_green;platinum;4831;1304370,0
673328221;FARMACIAALVEARSRLFARMACIAAL;2;1;23,16;2;46,32;5_green;;990;22928,4
674689637;SUDANOX;1;1;9,96;1;9,96;5_green;platinum;5077;50566,920000000006
677140963;IXNOVA;1;2;301,56;51;1461,54;5_green;platinum;39124;11798233,44
678874545;ROES3557975;1;1;42,0;1;42,0;;;0;0,0
679055037;TELEPASE;1;1;1,66;5000;8280,0;5_green;platinum;88294;146568,03999999998
680288415;MARIALILIANASARRO;1;1;228,0;1;228,0;;;0;0,0
680300909;ELECTROVARIADOSHOP;1;1;32,94;1;32,94;5_green;platinum;2652;87356,87999999999
680885932;INMOBILIARIAJESUSPENSADO;1;3;103,2;3;309,6;;;0;0,0
681003089;MAGNO MARKET;2;2;16,94;51;1206,88;5_green;platinum;91579;1551348,26
681751353;MUNDOJC_EMI;1;4;21,7075;4;86,83;5_green;platinum;19259;418064,7425
682660907;TIENDAOHCREPUESTOS;1;2;67,38;51;2839,56;5_green;platinum;4487;302334,06
684525330;JORBELFORT;1;2;19,2;2;38,4;5_green;platinum;1981;38035,2
684809640;RIVAMAXING;1;1;30,36;1;30,36;5_green;silver;592;17973,12
685241555;ALPINA ARG;9;19;77,8595;4402;307624,66;5_green;platinum;336528;26201901,816
685725501;HOMEXPRESS FERRETERÍA;1;1;64,2;1;64,2;5_green;;195;12519,0
685831646;NAVE_PEUGEOT;1;17;31247,075294117647;17;531200,28;;;0;0,0
686937166;IMPRIMIENDO IDEAS;1;21;206,21904761904764;8600;1936201,8;4_light_green;;70;14435,333333333336
687135941;BPHARMBPHARM;1;1;47,76;500;23880,0;5_green;platinum;15085;720459,6
687483550;ONLY.BAGS;1;1;12,0;1;12,0;5_green;platinum;4209;50508,0
688501748;BELLEZACONENVIO.COM;2;1;22,04;300;6612,84;5_green;platinum;11933;263003,32
688778725;MERCADIAN.AR;1;2;440,12;2;880,24;5_green;platinum;2949;1297913,8800000001
688887882;MEDEX;1;1;31,92;1;31,92;5_green;platinum;3378;107825,76000000001
688949442;NAIF CONNECTIONSRL;1;1;51,84;250;12960,0;5_green;platinum;3113;161377,92
688985159;FARABUTE SAS;1;1;162,0;1;162,0;;;0;0,0
689421654;MAQUINASYHERRAMIENTASLOPEZ;1;1;339,6;1;339,6;5_green;silver;252;85579,20000000001
691021709;OPENTICKET;1;2;12,195;5001;82619,59;5_green;platinum;12577;153376,515
691349954;REEM9020272;1;1;169,08;1;169,08;5_green;gold;358;60530,64000000001
691778248;NAGUARA.BOLSAS;1;2;21,310000000000002;1000;21307,56;5_green;platinum;44223;942392,1300000001
691809692;FANA7673985;1;1;264,0;1;264,0;4_light_green;;11;2904,0
692277468;FARMANOI;2;1;14,3;400;5721,6;5_green;platinum;1791;25611,300000000003
692662349;GODBLESSYOUTIENDAOFICIAL;2;1;22,77;200;4554,24;5_green;platinum;14150;322195,5
694980245;LRD VENTASWEB;1;1;50,55;200;10110,74;5_green;platinum;5636;284899,8
695043091;HOMECALIFORNIASRL;2;4;18,1725;502;7509,360000000001;5_green;platinum;23359;424491,4275
696313228;FEDEMARTAPIZADOS;1;1;0,0;1;0,0;5_green;;28;0,0
697854626;ISALABORATORIOS;2;1;10,03;1000;10029,72;5_green;gold;353;3540,5899999999997
697904873;TRIPLIM;2;2;15,71;1000;15707,7;5_green;platinum;5239;82304,69
699066937;VAMA6918430;1;1;1632,0;1;1632,0;5_green;;25;40800,0
701559622;RAMONAONLINE;1;1;15,6;1;15,6;5_green;platinum;3308;51604,799999999996
701676403;SPALLETTAGUSTAVO;1;1;0,0;1;0,0;5_green;;12;0,0
701903796;OKTOSHIP.AR;1;1;172,55;1;172,55;5_green;platinum;4163;718325,65
702050771;MARIANELAEDITHVISENTI;1;1;92,4;1;92,4;;;0;0,0
702107626;TIENDA DELHI;2;2;62,66;2;125,32;5_green;platinum;28899;1810811,3399999999
702150429;GLOBALNAVET;1;1;4,92;500;2460,0;5_green;platinum;77702;382293,83999999997
704898916;NAZER SRL;1;5;30,718;1051;31470,66;5_green;platinum;18424;565948,432
705437992;MARANELLOINDUMENTARIA;1;1;92,88;100;9287,9;5_green;gold;382;35480,159999999996
706498539;VENTASMARTC;1;1;2,88;1;2,88;5_green;platinum;10973;31602,239999999998
706614182;CANYONMOON;1;1;21,53;50;1076,35;5_green;platinum;10255;220790,15000000002
706652328;ALERCECENTER;1;1;916,0;250;228998,88;5_green;platinum;2570;2354120,0
707202127;FERRETERIA AMEGHINO;1;4;101,66;4;406,64;5_green;platinum;13383;1360515,78
707517805;FULLSUPLEMENTOS;2;1;38,19;2;76,38;5_green;platinum;11928;455530,31999999995
707790812;SAMSONITEARGENTINA SA;1;1;43,53;500;21767,4;5_green;;5199;226312,47
707848033;CASACONECTA24;1;2;4,53;51;220,74;5_green;;7862;35614,86
708012064;DEVINSSTORE;1;1;15,59;500;7794,0;5_green;platinum;5202;81099,18
708402924;VERONICACONSTANZAELVIRA;1;1;0,0;1;0,0;5_green;;11;0,0
709149843;INDUMENTARIA.HARLEM;1;1;78,93;1;78,93;5_green;platinum;3428;270572,04000000004
709751912;MARIADELCARMENPALAZZO;1;1;21,46;1;21,46;5_green;gold;607;13026,220000000001
710261923;ETAL8887670;1;1;78,0;1;78,0;;;0;0,0
711492448;HEADWAYHOLDING;2;1;23,26;100;2326,36;5_green;platinum;19360;450313,60000000003
711939414;INGRIDCROCI PROPIEDADES;1;3;40,800000000000004;3;122,4;;;0;0,0
712921472;LAUFER_OFICIAL;1;2;97,035;2;194,07;5_green;platinum;26996;2619556,86
713882410;MARIAVICTORIABUEZAS;1;1;0,0;1;0,0;;;0;0,0
714887513;TITOALEJANDRO20220106003501;1;1;106,8;1;106,8;;;0;0,0
716711135;GTCARSSRLGTCARSSRL;1;1;10200,0;1;10200,0;;;0;0,0
717142030;TORONTO-NATURAL;2;4;58,59428571428572;252;16979,94;5_green;platinum;31403;1840036,3542857144
717264149;RINCONANIMAL;1;1;42,0;100;4200,0;5_green;platinum;5730;240660,0
717634793;COJU6911728;1;1;12,0;1;12,0;;;1;12,0
718446933;KALLPAROPADETRABAJO;1;1;8,4;250;2099,7;5_green;platinum;11560;97104,0
719915693;FRANCISCOMARTINSIBILLA;1;3;0,0;3;0,0;5_green;;36;0,0
721251030;BAIBAO REGALO;1;1;8,36;1;8,36;5_green;platinum;19689;164600,03999999998
724333956;GONZALO MIRON;1;2;520,725;2;1041,45;5_green;;1153;600395,925
724394918;HAGOSMARTSHOP 2;1;1;18,76;1;18,76;5_green;platinum;4655;87327,8
725656933;THE KITCHEN.HOME;1;1;30,4;50;1520,17;5_green;platinum;15294;464937,6
725700150;UNDERGROUNDMOTORHOUSE;1;2;23,82;2;47,64;;;0;0,0
726164696;MISINI;2;3;34,666666666666664;3;104,0;5_green;platinum;726;25168,0
726555418;REPUESTOS GENERALPAZ;1;1;98,13;1;98,13;5_green;platinum;44630;4379541,899999999
727135143;DIGITALSTOREROS;1;1;1,2;50;60,0;5_green;platinum;5476;6571,2
729785121;IARSTORE_COM_AR;1;1;2253,6;1;2253,6;5_green;silver;364;820310,4
730154761;UNIVERSOMASCOTA CAMPICHUELO;1;1;88,92;1;88,92;5_green;platinum;7540;670456,8
731466447;PEREZLUZ20210320004423;1;2;33,6;750;26100,0;5_green;platinum;5238;175996,80000000002
732519560;FERJUANCAR2;1;1;0,12;1;0,12;;;7;0,84
733146958;CORAL2021;1;1;9,48;1;9,48;5_green;platinum;2052;19452,96
733514628;HOJU5585086;1;2;6,9;2;13,8;;;0;0,0
734182757;PEDI3192466;1;1;1740,0;1;1740,0;;;0;0,0
734263063;ANGELGERMANLAMELA;1;1;26,4;1;26,4;;;0;0,0
734561962;TUTIENDASUSTENTABLE;2;1;38,71;2;77,42;5_green;platinum;4140;160259,4
734577805;PEUGEOTLEMANS2022;1;10;34638,0;10;346380,0;;;0;0,0
734778721;LENCERIAMARIAVALLEJO;1;1;15,75;150;2362,5;5_green;platinum;1836;28917,0
735696610;VALCASJUGUETERIA;1;1;12,6;1;12,6;5_green;platinum;8010;100926,0
736173778;ZEMAMAYORISTA;1;1;39,9;50;1995,0;5_green;platinum;3678;146752,19999999998
736807315;SST MARSTECHCOMAR;1;1;49,93;1;49,93;5_green;platinum;5217;260484,81
736992407;AMARRARTE;1;1;8,0;1;8,0;5_green;platinum;3273;26184,0
739242797;FERRETERIA ROSITA;1;2;36,175;2;72,35;5_green;platinum;22047;797550,225
739834477;AUTOGEN-VENTAS2;1;5;46355,856;5;231779,28;;;0;0,0
740107169;ACHE8895209;1;3;25,8;3;77,4;5_green;platinum;7815;201627,0
740892515;CASADIAZ_;1;1;210,24;1;210,24;5_green;gold;2142;450334,08
742643621;NIETOJONATANJESUS;1;1;600,0;1;600,0;;;2;1200,0
744256822;ROPITA CLUB;1;1;60,0;500;29999,4;5_green;silver;1007;60420,0
745147900;PYPMUSIC;1;4;28,5825;4;114,33;5_green;platinum;3629;103725,8925
745587681;COJE6275471;1;1;0,78;1;0,78;;;0;0,0
746857694;TECSON LECTRA;1;1;25,78;200;5156,35;5_green;platinum;56408;1454198,24
747830516;MERCADOBAIRES S.R.L.;1;1;2039,77;1;2039,77;5_green;platinum;13444;27422667,88
747871389;BASECOMANDOCOMAR;1;3;21,419999999999998;102;1204,74;5_green;platinum;10777;230843,33999999997
748042885;BALANZA SHOP;3;5;24,178;1900;47051,43;5_green;platinum;89942;2174617,676
748354941;CONSULTIA INMOBILIARIA;1;3;262,0;3;786,0;;;0;0,0
749849323;DAGOSTINOTORRESAR;1;1;49,02;1;49,02;5_green;platinum;3128;153334,56
750145578;DISTRI OESTE.;1;1;60,0;50000;3000000,0;5_green;platinum;7887;473220,0
750268789;IAEL ACCESORIOS;2;2;43,129999999999995;501;39819,63;5_green;platinum;31767;1370110,71
750549153;HERRAMIENTAS STEELTOOLS;1;1;83,55;1;83,55;5_green;platinum;6161;514751,55
750653049;FERRETERIAYEC;1;2;73,315;2;146,63;5_green;gold;3714;272291,91
751001001;FIUNAMUNO;2;4;20,919999999999998;102;2588,2599999999998;5_green;platinum;4904;102591,68
751337565;SUEÑODORADOCOLCHONES;1;2;273,025;350;98079,28;5_green;platinum;13334;3640515,3499999996
751528860;3DIMENSIONATE.COM.AR;1;1;4,9;1;4,9;5_green;platinum;11306;55399,4
752995130;MIRASOLDECOAR;1;1;57,0;50000;2850000,0;5_green;platinum;16343;931551,0
753147080;BARRIO_PRIVADO;1;3;6,640000000000001;3;19,92;4_light_green;;3;19,92
754618081;REMERAS ICARO;1;1;12,0;5000;59994,0;5_green;platinum;9592;115104,0
754771337;IMBACK SRL;1;1;84,48;50;4223,95;5_green;platinum;36459;3080056,3200000003
755562336;NOVARUM PHARMA;2;1;7,57;500;3784,8;5_green;platinum;4604;34852,28
755686068;MARCELAANDREAFILIPPELLI;1;2;396,0;2;792,0;;;0;0,0
757579587;TAP GROCERY;2;6;3,895;1901;5869,31;5_green;platinum;480674;1872225,23
758265099;ANGELELECTRICO SUBLIMADOS;1;1;0,0;1;0,0;;;0;0,0
758521932;PLAYTOGETHERS;2;12;1232,82;12;14793,84;5_green;platinum;26427;32579734,139999997
759557032;WOOWFIESTA;1;11;22,069090909090907;22550;495027,61;5_green;platinum;16737;369370,3745454545
760162988;PRAMI VENTAS;1;1;24,95;1;24,95;5_green;platinum;5443;135802,85
761842987;AS CALZADOS;1;2;23,965;501;14383,2;5_green;platinum;27775;665627,875
762577835;ELECTRO.ONLINE SHOP;1;1;11,99;1;11,99;5_green;platinum;2536;30406,64
763899173;ADALBERTOCLAUDIO20220618141809;1;1;23,4;1;23,4;5_green;silver;868;20311,199999999997
765187569;MELINACLERI22;1;1;0,12;1;0,12;;;0;0,0
765475738;S.A.J.O.;1;1;33,62;1;33,62;5_green;platinum;60881;2046819,2199999997
766149003;COLDWELLBANKER SER;1;1;70,8;1;70,8;;;0;0,0
766471409;CAMANO_Y_CIA;2;2;9,25;1000;9246,759999999998;5_green;platinum;7967;73694,75
766634578;HEKATE_MISTICA;2;10;54,727;308;8192,76;5_green;platinum;11117;608400,059
767072814;YOUPHONEOFICIAL;1;1;86,13;1;86,13;5_green;platinum;1500;129195,0
768882815;ATUPUERTA SHOP;1;1;0,0;1;0,0;5_green;platinum;4561;0,0
772254270;ONLINE_INSUMOS;1;3;14,676666666666668;102;1770,1899999999998;5_green;platinum;19922;292388,55333333334
772801897;.DETODOUNPOCO.;3;2;46,06666666666666;100050;6516394,2;5_green;platinum;7114;327718,26666666666
772972635;COPIAS VIAMONT;1;1;12,65;100;1265,4;5_green;platinum;3935;49777,75
774554537;IVSTORE;1;24;12,379583333333334;616;5225,7699999999995;5_green;platinum;52392;648591,13
775507916;LIBRERIAOJOSCARAMELO;1;1;6,1;1;6,1;5_green;platinum;9035;55113,5
775622749;LUCIO1419;1;1;96,0;1;96,0;5_green;platinum;3650;350400,0
776123099;JFCTIENDAS;1;1;153,6;1;153,6;5_green;platinum;42249;6489446,399999999
776892985;CORA2206893;1;1;0,0;1;0,0;4_light_green;;2;0,0
777875491;CASTROANGELES20210625210343;1;1;39,6;1;39,6;;;0;0,0
777985747;GUSTAVOHORACIOFIGUEREDOPEA;1;1;31,2;1;31,2;;;0;0,0
778745024;DARIOMAURICI;1;1;0,0;1;0,0;;;0;0,0
780050555;LIVMOTORS 2;1;5;13,752;5;68,76;;;0;0,0
780226726;JOBS DIGITAL;1;3;43,18333333333334;102;2754,9300000000003;5_green;platinum;9987;431271,95
780817484;BOLSASMAYORISTA;1;6;10,016666666666667;115500;975977,4;5_green;platinum;27324;273695,4
781105048;FREDDY_MC7;1;3;26,543333333333333;3;79,63;5_green;platinum;23956;635872,0933333334
782093792;MARANTTOM;1;1;0,0;1;0,0;;;0;0,0
782650664;TOYZ_ARG;1;1;8,61;1;8,61;5_green;platinum;2166;18649,26
782966463;BAZARHU SRL;1;1;11,4;1;11,4;5_green;platinum;4775;54435,0
783017992;KABRI.TIENDA;1;2;79,47;51;2969,58;5_green;platinum;4499;357535,52999999997
783082513;GRUPOBLUSRLGRUPOBLUSRL;1;8;53,95875;57;3565,83;5_green;platinum;14851;801341,39625
783165650;THETIMESTORESA;1;1;48,0;50;2399,95;5_green;platinum;13527;649296,0
784244583;MIXSHOP_ARG;5;7;67,47;2351;203892,68999999997;5_green;platinum;125607;8474704,29
784573992;GONZALOLUCAS20210824142551;1;1;37,8;500;18900,0;5_green;platinum;3724;140767,19999999998
784726702;TAGGERSHOP;1;4;73,68;4;294,72;5_green;platinum;6602;486435,36000000004
786878605;ALQUILERDESILLASCARLOS10;1;1;0,0;1;0,0;;;0;0,0
786933451;GODI1337109;1;1;216,0;1;216,0;;;0;0,0
787240575;SOMOSTIENDADIGITAL;1;1;17,94;1;17,94;5_green;platinum;24008;430703,52
788724907;VALCAS;1;3;23,866666666666664;502;6456,4800000000005;5_green;platinum;18723;446855,5999999999
789683079;ORIENTE_MISTICO;1;11;12,6;308;4130,76;5_green;platinum;14339;180671,4
789751603;ALBERDI OFERTAS;2;3;15,14;300;4096,37;5_green;platinum;37915;574033,1
793656593;HYGGETIENDAOFICIAL;1;1;17,47;100;1747,27;5_green;platinum;32737;571915,39
793886457;MEJORPRECIO.COM.AR;3;24;8,53;2510;17097,41;5_green;platinum;371825;3171667,2499999995
794929808;PETSHOP-ANIMALSHOUSE;1;3;91,55333333333333;3;274,65999999999997;5_green;platinum;11669;1068335,8466666667
797787531;LORENALAURASTAHELI;1;2;26,564999999999998;201;5516,400000000001;5_green;platinum;1498;39794,369999999995
797865863;ALEJANDRO OURILLE;1;2;0,06;2;0,12;;;0;0,0
799646381;LIDER NET;1;1;23,33;1;23,33;5_green;platinum;22719;530034,27
800595744;MYRY;1;4;14,370000000000001;201;3321,49;5_green;platinum;33879;486841,23000000004
801502372;DISTRIBUIDORA MON.AMOUR;1;5;15,52;1701;21816,74;5_green;platinum;73383;1138904,16
802099465;SV FARMA;1;1;53,58;100;5358,18;5_green;platinum;18538;993266,0399999999
802594064;LICSV2;1;3;42,903333333333336;52;3122,76;5_green;platinum;18275;784058,4166666667
802724706;SUCURSALVW;1;15;57404,0;15;861060,0;;;0;0,0
802775571;SSM BQ;1;2;11,7;2;23,4;;;1;11,7
803241930;PUNTO FULL;2;4;67,826;251;15471,32;5_green;platinum;26133;1772496,8579999998
805986629;RICHOVERSIZE;1;1;1350,0;1;1350,0;5_green;gold;560;756000,0
807177490;INTEGRAL IMPORTACIONES;1;1;19,52;150;2928,51;5_green;platinum;64510;1259235,2
809749620;TT SOLUCIONES;1;1;28,04;1;28,04;5_green;platinum;21981;616347,24
810297728;BYTE REPUESTOS;1;1;4,6;1;4,6;5_green;platinum;5511;25350,6
811906315;TECHFUN_OK;2;1;68,99;100;6898,8;5_green;platinum;6990;482240,1
812637235;XPRO IMPORT;1;1;6,42;250;1604,7;5_green;platinum;33772;216816,24
812829456;MIMERCERIAONLINE;1;1;6,0;150;899,82;5_green;platinum;25290;151740,0
814173209;LLAVEX;1;1;106,8;1;106,8;5_green;platinum;30412;3248001,6
816446470;TYPTECNO_HOME;2;3;21,959999999999997;52;1535,8400000000001;5_green;platinum;37573;825103,0799999998
816752839;JOHANNABELENISITAMONTECINOS;1;1;0,0;1;0,0;4_light_green;;111;0,0
817026414;RBH.DISTRIBUIDORA;5;32;23,445;2164;28866,84;5_green;platinum;136666;3204134,37
817662254;DELMUNDOATUSMANOS;1;2;633,6;2;1267,2;5_green;platinum;7446;4717785,600000001
